planet_name,host_star,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,orbital_period,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,distance_from_star,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,radius,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,mass,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,surface_temp,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,star_temp,st_tefferr1,st_tefferr2,st_tefflim,star_radius,st_raderr1,st_raderr2,st_radlim,star_mass,st_masserr1,st_masserr2,st_masslim,metallicity,st_meterr1,st_meterr2,st_metlim,st_metratio,star_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate,density,luminosity,star_type,star_luminosity,habitability_score_index,stellar_compatibility_index,combined_habitability_score,radius_distance_ratio,mass_radius_ratio,temp_density_interaction,star_type_A,star_type_B,star_type_F,star_type_G,star_type_K,star_type_M,habitability_class
Kepler-712 c,Kepler-712,0,1,2,Transit,2016,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,226.8904775,0.0009057,-0.0009057,0.0,0.6732,,,0.0,4.53,0.32,-0.2,0.0,0.40414023,0.02854854,-0.01784284,0.0,56.6985,,,,,,,,,0.0,,,0.0,0.73,0.18,-0.11,0.0,236.0,,,0.0,0.0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5067.0,102.0,-102.0,0.0,0.75,0.052,-0.033,0.0,0.789,0.044,-0.044,0.0,-0.08,0.15,-0.15,0.0,[Fe/H],4.585,0.024,-0.048,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h39m38.32s,294.9096739,+42d56m06.72s,42.9351987,872.493,32.541,-32.541,16.161,0.172,-0.172,13.841,0.052,-0.052,15.8543,0.000565,-0.000565,2017-05-08,2017-08-31 00:00,2017-05-08,3.360690804027957,0.3326718044882313,G,0.3340572135655043,0.5900345402013978,0.8923245092986465,0.7109505278402972,6.729045262856116,12.51622240259991,793.1230297505979,False,False,False,True,False,False,Medium
Kepler-712 c,Kepler-712,0,1,2,Transit,2016,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,226.8904775,0.0009057,-0.0009057,0.0,0.6732,,,0.0,4.53,0.32,-0.2,0.0,0.40414023,0.02854854,-0.01784284,0.0,56.6985,,,,,,,,,0.0,,,0.0,0.73,0.18,-0.11,0.0,236.0,,,0.0,0.0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5067.0,102.0,-102.0,0.0,0.75,0.052,-0.033,0.0,0.789,0.044,-0.044,0.0,-0.08,0.15,-0.15,0.0,[Fe/H],4.585,0.024,-0.048,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h39m38.32s,294.9096739,+42d56m06.72s,42.9351987,872.493,32.541,-32.541,16.161,0.172,-0.172,13.841,0.052,-0.052,15.8543,0.000565,-0.000565,2017-05-08,2017-08-31 00:00,2017-05-08,3.360690804027957,0.343806874144006,G,0.3340572135655043,0.5900345402013978,0.8923245092986465,0.7109505278402972,6.729045262856116,12.51622240259991,793.1230297505979,False,False,False,True,False,False,Medium
Kepler-712 c,Kepler-712,0,1,2,Transit,2016,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,226.8904775,0.0009057,-0.0009057,0.0,0.6732,,,0.0,4.53,0.32,-0.2,0.0,0.40414023,0.02854854,-0.01784284,0.0,56.6985,,,,,,,,,0.0,,,0.0,0.73,0.18,-0.11,0.0,236.0,,,0.0,0.0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5067.0,102.0,-102.0,0.0,0.75,0.052,-0.033,0.0,0.789,0.044,-0.044,0.0,-0.08,0.15,-0.15,0.0,[Fe/H],4.585,0.024,-0.048,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h39m38.32s,294.9096739,+42d56m06.72s,42.9351987,872.493,32.541,-32.541,16.161,0.172,-0.172,13.841,0.052,-0.052,15.8543,0.000565,-0.000565,2017-05-08,2017-08-31 00:00,2017-05-08,3.360690804027957,0.3267898838409771,G,0.3340572135655043,0.5900345402013978,0.8923245092986465,0.7109505278402972,6.729045262856116,12.51622240259991,793.1230297505979,False,False,False,True,False,False,Medium
Kepler-712 c,Kepler-712,0,1,2,Transit,2016,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,226.8904775,0.0009057,-0.0009057,0.0,0.6732,,,0.0,4.53,0.32,-0.2,0.0,0.40414023,0.02854854,-0.01784284,0.0,56.6985,,,,,,,,,0.0,,,0.0,0.73,0.18,-0.11,0.0,236.0,,,0.0,0.0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5067.0,102.0,-102.0,0.0,0.75,0.052,-0.033,0.0,0.789,0.044,-0.044,0.0,-0.08,0.15,-0.15,0.0,[Fe/H],4.585,0.024,-0.048,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h39m38.32s,294.9096739,+42d56m06.72s,42.9351987,872.493,32.541,-32.541,16.161,0.172,-0.172,13.841,0.052,-0.052,15.8543,0.000565,-0.000565,2017-05-08,2017-08-31 00:00,2017-05-08,3.360690804027957,0.3732910475254416,G,0.3340572135655043,0.5900345402013978,0.8923245092986465,0.7109505278402972,6.729045262856116,12.51622240259991,793.1230297505979,False,False,False,True,False,False,Medium
Kepler-712 c,Kepler-712,0,1,2,Transit,2016,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,226.8904775,0.0009057,-0.0009057,0.0,0.6732,,,0.0,4.53,0.32,-0.2,0.0,0.40414023,0.02854854,-0.01784284,0.0,56.6985,,,,,,,,,0.0,,,0.0,0.73,0.18,-0.11,0.0,236.0,,,0.0,0.0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5067.0,102.0,-102.0,0.0,0.75,0.052,-0.033,0.0,0.789,0.044,-0.044,0.0,-0.08,0.15,-0.15,0.0,[Fe/H],4.585,0.024,-0.048,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h39m38.32s,294.9096739,+42d56m06.72s,42.9351987,872.493,32.541,-32.541,16.161,0.172,-0.172,13.841,0.052,-0.052,15.8543,0.000565,-0.000565,2017-05-08,2017-08-31 00:00,2017-05-08,3.360690804027957,0.2871805842974347,G,0.3340572135655043,0.5900345402013978,0.8923245092986465,0.7109505278402972,6.729045262856116,12.51622240259991,793.1230297505979,False,False,False,True,False,False,Medium
Kepler-712 c,Kepler-712,0,1,2,Transit,2016,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,226.8904775,0.0009057,-0.0009057,0.0,0.6732,,,0.0,4.53,0.32,-0.2,0.0,0.40414023,0.02854854,-0.01784284,0.0,56.6985,,,,,,,,,0.0,,,0.0,0.73,0.18,-0.11,0.0,236.0,,,0.0,0.0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5067.0,102.0,-102.0,0.0,0.75,0.052,-0.033,0.0,0.789,0.044,-0.044,0.0,-0.08,0.15,-0.15,0.0,[Fe/H],4.585,0.024,-0.048,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h39m38.32s,294.9096739,+42d56m06.72s,42.9351987,872.493,32.541,-32.541,16.161,0.172,-0.172,13.841,0.052,-0.052,15.8543,0.000565,-0.000565,2017-05-08,2017-08-31 00:00,2017-05-08,3.360690804027957,0.3833833149993932,G,0.3340572135655043,0.5900345402013978,0.8923245092986465,0.7109505278402972,6.729045262856116,12.51622240259991,793.1230297505979,False,False,False,True,False,False,Medium
Kepler-712 c,Kepler-712,0,1,2,Transit,2016,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,226.8904775,0.0009057,-0.0009057,0.0,0.6732,,,0.0,4.53,0.32,-0.2,0.0,0.40414023,0.02854854,-0.01784284,0.0,56.6985,,,,,,,,,0.0,,,0.0,0.73,0.18,-0.11,0.0,236.0,,,0.0,0.0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5067.0,102.0,-102.0,0.0,0.75,0.052,-0.033,0.0,0.789,0.044,-0.044,0.0,-0.08,0.15,-0.15,0.0,[Fe/H],4.585,0.024,-0.048,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h39m38.32s,294.9096739,+42d56m06.72s,42.9351987,872.493,32.541,-32.541,16.161,0.172,-0.172,13.841,0.052,-0.052,15.8543,0.000565,-0.000565,2017-05-08,2017-08-31 00:00,2017-05-08,3.360690804027957,0.2997851054126876,G,0.3340572135655043,0.5900345402013978,0.8923245092986465,0.7109505278402972,6.729045262856116,12.51622240259991,793.1230297505979,False,False,False,True,False,False,Medium
K2-18 b,K2-18,1,1,2,Transit,2015,K2,Published Confirmed,0,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,32.939623,9.5e-05,-0.0001,0.0,0.1429,0.006,-0.0065,0.0,2.37,0.22,-0.22,0.0,0.21143724,0.01962709,-0.01962709,0.0,8.92,1.7,-1.6,0.0,0.02806532,0.00534877,-0.00503414,0.0,Mass,0.2,0.08,-0.08,0.0,,,,,284.0,15.0,-15.0,0.0,0.0,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,,3457.0,39.0,-39.0,0.0,0.411,0.038,-0.038,0.0,0.359,0.047,-0.047,0.0,0.12,0.16,-0.16,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h30m14.43s,172.560141,+07d35m16.19s,7.5878315,38.0266,0.07955,-0.07955,13.477,0.042,-0.042,8.899,0.019,-0.019,12.4154,0.000502,-0.000502,2019-03-18,2018-06,2019-03-21,3.692082378872561,0.0209721445728398,G,0.0217358121582504,0.7573541189436279,0.6406225928487983,0.7106615085056961,16.584908433111035,3.7637114921048553,1048.5513955998074,False,False,False,True,False,False,Medium
K2-18 b,K2-18,1,1,2,Transit,2015,K2,Published Confirmed,0,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,32.939623,9.5e-05,-0.0001,0.0,0.1429,0.006,-0.0065,0.0,2.37,0.22,-0.22,0.0,0.21143724,0.01962709,-0.01962709,0.0,8.92,1.7,-1.6,0.0,0.02806532,0.00534877,-0.00503414,0.0,Mass,0.2,0.08,-0.08,0.0,,,,,284.0,15.0,-15.0,0.0,0.0,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,,3457.0,39.0,-39.0,0.0,0.411,0.038,-0.038,0.0,0.359,0.047,-0.047,0.0,0.12,0.16,-0.16,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h30m14.43s,172.560141,+07d35m16.19s,7.5878315,38.0266,0.07955,-0.07955,13.477,0.042,-0.042,8.899,0.019,-0.019,12.4154,0.000502,-0.000502,2019-03-18,2018-06,2019-03-21,3.692082378872561,0.0216456689425284,G,0.0217358121582504,0.7573541189436279,0.6406225928487983,0.7106615085056961,16.584908433111035,3.7637114921048553,1048.5513955998074,False,False,False,True,False,False,Medium
K2-18 b,K2-18,1,1,2,Transit,2015,K2,Published Confirmed,0,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,32.939623,9.5e-05,-0.0001,0.0,0.1429,0.006,-0.0065,0.0,2.37,0.22,-0.22,0.0,0.21143724,0.01962709,-0.01962709,0.0,8.92,1.7,-1.6,0.0,0.02806532,0.00534877,-0.00503414,0.0,Mass,0.2,0.08,-0.08,0.0,,,,,284.0,15.0,-15.0,0.0,0.0,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,,3457.0,39.0,-39.0,0.0,0.411,0.038,-0.038,0.0,0.359,0.047,-0.047,0.0,0.12,0.16,-0.16,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h30m14.43s,172.560141,+07d35m16.19s,7.5878315,38.0266,0.07955,-0.07955,13.477,0.042,-0.042,8.899,0.019,-0.019,12.4154,0.000502,-0.000502,2019-03-18,2018-06,2019-03-21,3.692082378872561,0.0214434929039776,G,0.0217358121582504,0.7573541189436279,0.6406225928487983,0.7106615085056961,16.584908433111035,3.7637114921048553,1048.5513955998074,False,False,False,True,False,False,Medium
K2-18 b,K2-18,1,1,2,Transit,2015,K2,Published Confirmed,0,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,32.939623,9.5e-05,-0.0001,0.0,0.1429,0.006,-0.0065,0.0,2.37,0.22,-0.22,0.0,0.21143724,0.01962709,-0.01962709,0.0,8.92,1.7,-1.6,0.0,0.02806532,0.00534877,-0.00503414,0.0,Mass,0.2,0.08,-0.08,0.0,,,,,284.0,15.0,-15.0,0.0,0.0,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,,3457.0,39.0,-39.0,0.0,0.411,0.038,-0.038,0.0,0.359,0.047,-0.047,0.0,0.12,0.16,-0.16,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h30m14.43s,172.560141,+07d35m16.19s,7.5878315,38.0266,0.07955,-0.07955,13.477,0.042,-0.042,8.899,0.019,-0.019,12.4154,0.000502,-0.000502,2019-03-18,2018-06,2019-03-21,3.692082378872561,0.0253180876331658,G,0.0217358121582504,0.7573541189436279,0.6406225928487983,0.7106615085056961,16.584908433111035,3.7637114921048553,1048.5513955998074,False,False,False,True,False,False,Medium
K2-18 b,K2-18,1,1,2,Transit,2015,K2,Published Confirmed,0,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,32.939623,9.5e-05,-0.0001,0.0,0.1429,0.006,-0.0065,0.0,2.37,0.22,-0.22,0.0,0.21143724,0.01962709,-0.01962709,0.0,8.92,1.7,-1.6,0.0,0.02806532,0.00534877,-0.00503414,0.0,Mass,0.2,0.08,-0.08,0.0,,,,,284.0,15.0,-15.0,0.0,0.0,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,,3457.0,39.0,-39.0,0.0,0.411,0.038,-0.038,0.0,0.359,0.047,-0.047,0.0,0.12,0.16,-0.16,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h30m14.43s,172.560141,+07d35m16.19s,7.5878315,38.0266,0.07955,-0.07955,13.477,0.042,-0.042,8.899,0.019,-0.019,12.4154,0.000502,-0.000502,2019-03-18,2018-06,2019-03-21,3.692082378872561,0.0278070125947383,G,0.0217358121582504,0.7573541189436279,0.6406225928487983,0.7106615085056961,16.584908433111035,3.7637114921048553,1048.5513955998074,False,False,False,True,False,False,Medium
K2-18 b,K2-18,1,1,2,Transit,2015,K2,Published Confirmed,0,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,32.939623,9.5e-05,-0.0001,0.0,0.1429,0.006,-0.0065,0.0,2.37,0.22,-0.22,0.0,0.21143724,0.01962709,-0.01962709,0.0,8.92,1.7,-1.6,0.0,0.02806532,0.00534877,-0.00503414,0.0,Mass,0.2,0.08,-0.08,0.0,,,,,284.0,15.0,-15.0,0.0,0.0,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,,3457.0,39.0,-39.0,0.0,0.411,0.038,-0.038,0.0,0.359,0.047,-0.047,0.0,0.12,0.16,-0.16,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h30m14.43s,172.560141,+07d35m16.19s,7.5878315,38.0266,0.07955,-0.07955,13.477,0.042,-0.042,8.899,0.019,-0.019,12.4154,0.000502,-0.000502,2019-03-18,2018-06,2019-03-21,3.692082378872561,0.0255256128933686,G,0.0217358121582504,0.7573541189436279,0.6406225928487983,0.7106615085056961,16.584908433111035,3.7637114921048553,1048.5513955998074,False,False,False,True,False,False,Medium
K2-18 b,K2-18,1,1,2,Transit,2015,K2,Published Confirmed,0,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,32.939623,9.5e-05,-0.0001,0.0,0.1429,0.006,-0.0065,0.0,2.37,0.22,-0.22,0.0,0.21143724,0.01962709,-0.01962709,0.0,8.92,1.7,-1.6,0.0,0.02806532,0.00534877,-0.00503414,0.0,Mass,0.2,0.08,-0.08,0.0,,,,,284.0,15.0,-15.0,0.0,0.0,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,,3457.0,39.0,-39.0,0.0,0.411,0.038,-0.038,0.0,0.359,0.047,-0.047,0.0,0.12,0.16,-0.16,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h30m14.43s,172.560141,+07d35m16.19s,7.5878315,38.0266,0.07955,-0.07955,13.477,0.042,-0.042,8.899,0.019,-0.019,12.4154,0.000502,-0.000502,2019-03-18,2018-06,2019-03-21,3.692082378872561,0.0216456689425284,G,0.0217358121582504,0.7573541189436279,0.6406225928487983,0.7106615085056961,16.584908433111035,3.7637114921048553,1048.5513955998074,False,False,False,True,False,False,Medium
K2-18 b,K2-18,1,1,2,Transit,2015,K2,Published Confirmed,0,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,32.939623,9.5e-05,-0.0001,0.0,0.1429,0.006,-0.0065,0.0,2.37,0.22,-0.22,0.0,0.21143724,0.01962709,-0.01962709,0.0,8.92,1.7,-1.6,0.0,0.02806532,0.00534877,-0.00503414,0.0,Mass,0.2,0.08,-0.08,0.0,,,,,284.0,15.0,-15.0,0.0,0.0,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,,3457.0,39.0,-39.0,0.0,0.411,0.038,-0.038,0.0,0.359,0.047,-0.047,0.0,0.12,0.16,-0.16,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h30m14.43s,172.560141,+07d35m16.19s,7.5878315,38.0266,0.07955,-0.07955,13.477,0.042,-0.042,8.899,0.019,-0.019,12.4154,0.000502,-0.000502,2019-03-18,2018-06,2019-03-21,3.692082378872561,0.0216456689425284,G,0.0217358121582504,0.7573541189436279,0.6406225928487983,0.7106615085056961,16.584908433111035,3.7637114921048553,1048.5513955998074,False,False,False,True,False,False,Medium
K2-18 b,K2-18,1,1,2,Transit,2015,K2,Published Confirmed,0,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,32.939623,9.5e-05,-0.0001,0.0,0.1429,0.006,-0.0065,0.0,2.37,0.22,-0.22,0.0,0.21143724,0.01962709,-0.01962709,0.0,8.92,1.7,-1.6,0.0,0.02806532,0.00534877,-0.00503414,0.0,Mass,0.2,0.08,-0.08,0.0,,,,,284.0,15.0,-15.0,0.0,0.0,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,,3457.0,39.0,-39.0,0.0,0.411,0.038,-0.038,0.0,0.359,0.047,-0.047,0.0,0.12,0.16,-0.16,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h30m14.43s,172.560141,+07d35m16.19s,7.5878315,38.0266,0.07955,-0.07955,13.477,0.042,-0.042,8.899,0.019,-0.019,12.4154,0.000502,-0.000502,2019-03-18,2018-06,2019-03-21,3.692082378872561,,G,0.0217358121582504,0.7573541189436279,0.6406225928487983,0.7106615085056961,16.584908433111035,3.7637114921048553,1048.5513955998074,False,False,False,True,False,False,Medium
K2-18 b,K2-18,1,1,2,Transit,2015,K2,Published Confirmed,0,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,32.939623,9.5e-05,-0.0001,0.0,0.1429,0.006,-0.0065,0.0,2.37,0.22,-0.22,0.0,0.21143724,0.01962709,-0.01962709,0.0,8.92,1.7,-1.6,0.0,0.02806532,0.00534877,-0.00503414,0.0,Mass,0.2,0.08,-0.08,0.0,,,,,284.0,15.0,-15.0,0.0,0.0,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,,3457.0,39.0,-39.0,0.0,0.411,0.038,-0.038,0.0,0.359,0.047,-0.047,0.0,0.12,0.16,-0.16,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h30m14.43s,172.560141,+07d35m16.19s,7.5878315,38.0266,0.07955,-0.07955,13.477,0.042,-0.042,8.899,0.019,-0.019,12.4154,0.000502,-0.000502,2019-03-18,2018-06,2019-03-21,3.692082378872561,0.0162827825012987,G,0.0217358121582504,0.7573541189436279,0.6406225928487983,0.7106615085056961,16.584908433111035,3.7637114921048553,1048.5513955998074,False,False,False,True,False,False,Medium
Kepler-281 d,Kepler-281,0,1,3,Transit,2021,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,148.272013,0.0008254,-0.0008254,0.0,0.5456,,,0.0,4.3,1.12,-0.38,0.0,0.38362097,0.09991988,-0.03390139,0.0,56.6985,,,,,,,,,0.0,,,0.0,2.51,1.93,-0.66,0.0,321.0,,,0.0,0.0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5717.0,156.0,-173.0,0.0,0.884,0.23,-0.077,0.0,0.984,0.102,-0.114,0.0,0.0,0.25,-0.3,0.0,[Fe/H],4.538,0.044,-0.187,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h36m25.96s,294.1081465,+44d46m14.35s,44.7706524,1745.45,104.77,-93.73,15.931,0.149,-0.149,13.994,0.058,-0.058,15.7537,0.000527,-0.000527,2017-05-08,2017-08-31 00:00,2017-05-08,3.929323595037877,0.7489747019988313,G,0.7520938011734467,0.5469661797518939,0.9549497304118784,0.7101596000158877,7.881217226508015,13.185694607977998,1261.3128740071584,False,False,False,True,False,False,Medium
